"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10_20","Public and mandatory private","9","Other social policy areas","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",41.957,,
"10_20","Public and mandatory private","9","Other social policy areas","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",212.143,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","911","Other social policy areas - Income maintenance","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","911","Other social policy areas - Income maintenance","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",72.294,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","912","Other social policy areas - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",26.962,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","912","Other social policy areas - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",111.992,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",26.962,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",184.286,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","921","Other social policy areas - Social assistance","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","921","Other social policy areas - Social assistance","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",20.243,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",14.996,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",7.614,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",14.996,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",27.858,,
"10_20","Public and mandatory private","90","Total","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",2146.21,,
"10_20","Public and mandatory private","90","Total","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",4617.697,,
"10_20","Public and mandatory private","90","Total","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1248.561,,
"10_20","Public and mandatory private","90","Total","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",2589.374,,
"10_20","Public and mandatory private","90","Total","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",861.085,,
"10_20","Public and mandatory private","90","Total","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",1994.164,,
"10","Public","1","Old age","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,2.911,,
"10","Public","1","Old age","1","Cash benefits","111","Old age - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,2.823,,
"10","Public","1","Old age","1","Cash benefits","112","Old age - Early retirement pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.043,,
"10","Public","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.033,,
"10","Public","1","Old age","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,2.9,,
"10","Public","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.011,,
"10","Public","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","1","Old age","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.011,,
"10","Public","2","Survivors","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.728,,
"10","Public","2","Survivors","1","Cash benefits","211","Survivors - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.697,,
"10","Public","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.016,,
"10","Public","2","Survivors","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.714,,
"10","Public","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10","Public","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","2","Survivors","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10","Public","3","Incapacity related","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.833,,
"10","Public","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.54,,
"10","Public","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10","Public","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10","Public","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.264,,
"10","Public","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.001,,
"10","Public","3","Incapacity related","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.826,,
"10","Public","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10","Public","3","Incapacity related","2","Benefits in kind","323","Incapacity related - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","3","Incapacity related","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10","Public","4","Health","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,4.158,,
"10","Public","4","Health","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","4","Health","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,4.158,,
"10","Public","5","Family","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.684,,
"10","Public","5","Family","1","Cash benefits","511","Family - Family allowances","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.465,,
"10","Public","5","Family","1","Cash benefits","512","Family - Maternity and parental leave","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.288,,
"10","Public","5","Family","1","Cash benefits","513","Family - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.005,,
"10","Public","5","Family","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.758,,
"10","Public","5","Family","2","Benefits in kind","521","Family - Early childhood education and care (ECEC)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.526,,
"10","Public","5","Family","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.926,,
"10","Public","6","Active labour market programmes","0","Total","601","Active labour market programmes - PES and Administration","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","6","Active labour market programmes","0","Total","602","Active labour market programmes - Training","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.169,,
"10","Public","6","Active labour market programmes","0","Total","603","Active labour market programmes - Job Rotation and Job Sharing","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","6","Active labour market programmes","0","Total","604","Active labour market programmes - Employment Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.05,,
"10","Public","6","Active labour market programmes","0","Total","605","Active labour market programmes - Supported Employment and Rehabilitation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","6","Active labour market programmes","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.267,,
"10","Public","6","Active labour market programmes","0","Total","606","Active labour market programmes - Direct Job Creation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.046,,
"10","Public","6","Active labour market programmes","0","Total","607","Active labour market programmes - Start-Up Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.002,,
"10","Public","7","Unemployment","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.063,,
"10","Public","7","Unemployment","1","Cash benefits","711","Unemployment - Unemployment compensation / severance pay","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10","Public","7","Unemployment","1","Cash benefits","712","Unemployment- Early retirement for labour market reasons","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.049,,
"10","Public","7","Unemployment","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.063,,
"10","Public","7","Unemployment","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","8","Housing","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.06,,
"10","Public","8","Housing","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","8","Housing","2","Benefits in kind","821","Housing - Housing assistance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.842,,
"10","Public","8","Housing","2","Benefits in kind","822","Housing - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.219,,
"10","Public","8","Housing","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.06,,
"10","Public","9","Other social policy areas","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.306,,
"10","Public","9","Other social policy areas","1","Cash benefits","911","Other social policy areas - Income maintenance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","9","Other social policy areas","1","Cash benefits","912","Other social policy areas - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.197,,
"10","Public","9","Other social policy areas","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.197,,
"10","Public","9","Other social policy areas","2","Benefits in kind","921","Other social policy areas - Social assistance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10","Public","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.109,,
"10","Public","9","Other social policy areas","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.109,,
"10","Public","90","Total","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,12.01,,
"10","Public","90","Total","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,5.456,,
"10","Public","90","Total","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,6.287,,
"20","Mandatory private","1","Old age","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.389,,
"20","Mandatory private","1","Old age","1","Cash benefits","111","Old age - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.72,,
"20","Mandatory private","1","Old age","1","Cash benefits","112","Old age - Early retirement pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.669,,
"20","Mandatory private","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","1","Old age","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.389,,
"20","Mandatory private","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","1","Old age","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","2","Survivors","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.286,,
"20","Mandatory private","2","Survivors","1","Cash benefits","211","Survivors - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.286,,
"20","Mandatory private","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","2","Survivors","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.286,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.262,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.262,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.262,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","323","Incapacity related - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","4","Health","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.396,,
"20","Mandatory private","4","Health","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.396,,
"20","Mandatory private","4","Health","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","1","Cash benefits","511","Family - Family allowances","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","1","Cash benefits","512","Family - Maternity and parental leave","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","1","Cash benefits","513","Family - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","2","Benefits in kind","521","Family - Early childhood education and care (ECEC)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","5","Family","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","601","Active labour market programmes - PES and Administration","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","602","Active labour market programmes - Training","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","603","Active labour market programmes - Job Rotation and Job Sharing","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","604","Active labour market programmes - Employment Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","605","Active labour market programmes - Supported Employment and Rehabilitation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","606","Active labour market programmes - Direct Job Creation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","6","Active labour market programmes","0","Total","607","Active labour market programmes - Start-Up Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","7","Unemployment","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.327,,
"20","Mandatory private","7","Unemployment","1","Cash benefits","711","Unemployment - Unemployment compensation / severance pay","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.327,,
"20","Mandatory private","7","Unemployment","1","Cash benefits","712","Unemployment- Early retirement for labour market reasons","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","7","Unemployment","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.327,,
"20","Mandatory private","7","Unemployment","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","8","Housing","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","8","Housing","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","8","Housing","2","Benefits in kind","821","Housing - Housing assistance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","8","Housing","2","Benefits in kind","822","Housing - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","8","Housing","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","1","Cash benefits","911","Other social policy areas - Income maintenance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","1","Cash benefits","912","Other social policy areas - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","2","Benefits in kind","921","Other social policy areas - Social assistance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","9","Other social policy areas","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,3.66,,
"20","Mandatory private","90","Total","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,3.66,,
"20","Mandatory private","90","Total","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"30","Voluntary private","4","Health","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.891,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.891,,
"10_20","Public and mandatory private","1","Old age","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,4.299,,
